instances,accuracy,kappa,kappa_t,kappa_m,f1_score,f1_score_0,f1_score_1,precision,precision_0,precision_1,recall,recall_0,recall_1
14000.0,53.0,4.8582995951417045,0.0,-11.904761904761887,52.42965312115895,47.19101123595506,57.657657657657644,52.435064935064936,47.72727272727273,57.14285714285714,52.424242424242415,46.666666666666664,58.18181818181818
14100.0,52.0,-1.8675721561969505,2.040816326530614,-26.315789473684205,49.06621392190152,36.84210526315789,61.29032258064516,49.06621392190152,36.84210526315789,61.29032258064516,49.06621392190152,36.84210526315789,61.29032258064516
14200.0,40.0,-21.212121212121236,1.6393442622950833,-33.33333333333334,39.39393939393939,33.33333333333333,45.45454545454545,39.39393939393939,33.33333333333333,45.45454545454545,39.39393939393939,33.33333333333333,45.45454545454545
14300.0,50.0,5.123339658444027,-11.111111111111121,-47.05882352941178,52.87857362540313,46.80851063829788,52.83018867924528,52.79040926002481,37.28813559322034,68.29268292682927,52.96703296703297,62.857142857142854,43.07692307692308
14400.0,45.0,-10.5305466237942,-1.8518518518518534,-1.8518518518518534,44.73365668825718,48.598130841121495,40.86021505376344,44.741067844239254,49.056603773584904,40.42553191489361,44.72624798711755,48.148148148148145,41.30434782608695
14500.0,45.0,-12.982744453574357,6.7796610169491585,-14.583333333333334,43.472806319116316,33.734939759036145,52.99145299145298,43.35855401429172,35.8974358974359,50.81967213114754,43.58766233766234,31.818181818181817,55.35714285714286
14600.0,49.0,-2.40963855421687,-13.333333333333346,-15.909090909090926,48.792977322604244,45.16129032258064,52.336448598130836,48.79807692307692,43.75,53.84615384615385,48.78787878787879,46.666666666666664,50.90909090909091
14700.0,56.99999999999999,10.788381742738576,0.0,-4.878048780487808,55.395385933299856,46.913580246913575,63.86554621848739,55.41666666666667,47.5,63.33333333333333,55.37412153782555,46.34146341463415,64.40677966101694
14800.0,53.0,4.393816110659085,0.0,-9.30232558139533,52.1973697609107,45.97701149425287,58.4070796460177,52.19155844155844,45.45454545454545,58.92857142857143,52.203182374541,46.51162790697674,57.89473684210527
14900.0,60.0,9.543193125282658,0.0,-21.212121212121236,54.77159656264134,39.39393939393939,70.1492537313433,54.77159656264134,39.39393939393939,70.1492537313433,54.77159656264134,39.39393939393939,70.1492537313433
15000.0,48.0,-6.7323481116584425,0.0,-23.809523809523803,46.63382594417077,38.095238095238095,55.172413793103445,46.63382594417077,38.095238095238095,55.172413793103445,46.63382594417077,38.095238095238095,55.172413793103445
15100.0,45.0,-9.999999999999998,0.0,-25.00000000000001,44.99899957759943,44.44444444444445,45.54455445544555,44.997999199679874,44.89795918367347,45.09803921568628,45.0,44.0,46.0
15200.0,59.0,17.004048582995946,0.0,14.583333333333323,58.503781747549965,53.93258426966293,63.06306306306306,58.484848484848484,53.333333333333336,63.63636363636363,58.52272727272727,54.54545454545454,62.5
15300.0,52.0,-0.8827238335435018,0.0,-23.076923076923066,49.558638083228246,38.46153846153847,60.65573770491803,49.558638083228246,38.46153846153847,60.65573770491803,49.558638083228246,38.46153846153847,60.65573770491803
15400.0,52.0,2.5974025974025823,0.0,-9.090909090909099,51.298701298701296,45.45454545454545,57.14285714285714,51.298701298701296,45.45454545454545,57.14285714285714,51.298701298701296,45.45454545454545,57.14285714285714
15500.0,54.0,7.667603372139705,0.0,2.1276595744680873,53.83380168606985,51.06382978723404,56.60377358490566,53.83380168606985,51.06382978723404,56.60377358490566,53.83380168606985,51.06382978723404,56.60377358490566
15600.0,49.0,-2.0000000000000018,0.0,-8.51063829787235,48.999799919151,49.5049504950495,48.484848484848484,49.0,50.0,48.0,48.99959983993597,49.01960784313725,48.97959183673469
15700.0,51.0,-2.5104602510460277,0.0,-6.521739130434789,48.74448235160962,37.97468354430381,59.50413223140496,48.75,37.5,60.0,48.738965952080704,38.46153846153847,59.01639344262295
15800.0,51.0,0.8097165991902842,0.0,-6.521739130434789,50.404942263805374,44.9438202247191,55.85585585585585,50.40584415584416,45.45454545454545,55.35714285714286,50.40404040404041,44.44444444444444,56.36363636363636
15900.0,53.0,0.7601351351351452,0.0,-23.68421052631578,50.38015673729744,38.961038961038966,61.788617886178855,50.37831021437579,38.46153846153847,62.295081967213115,50.38200339558574,39.473684210526315,61.29032258064516
16000.0,56.00000000000001,4.513888888888898,0.0,-22.222222222222214,52.25694444444444,38.88888888888889,65.625,52.25694444444444,38.88888888888889,65.625,52.25694444444444,38.88888888888889,65.625
16100.0,54.0,3.3207229928541477,0.0,-17.948717948717935,51.66036149642708,41.02564102564102,62.295081967213115,51.66036149642708,41.02564102564102,62.295081967213115,51.66036149642708,41.02564102564102,62.295081967213115
16200.0,50.0,-3.3484911120297625,0.0,-21.951219512195113,48.32575444398512,39.02439024390244,57.6271186440678,48.32575444398512,39.02439024390244,57.6271186440678,48.32575444398512,39.02439024390244,57.6271186440678
16300.0,48.0,-6.7323481116584425,0.0,-23.809523809523803,46.63382594417077,38.095238095238095,55.172413793103445,46.63382594417077,38.095238095238095,55.172413793103445,46.63382594417077,38.095238095238095,55.172413793103445
16400.0,52.0,2.5974025974025823,0.0,-9.090909090909099,51.298701298701296,45.45454545454545,57.14285714285714,51.298701298701296,45.45454545454545,57.14285714285714,51.298701298701296,45.45454545454545,57.14285714285714
16500.0,56.00000000000001,8.333333333333341,0.0,-12.820512820512803,54.166666666666664,45.0,63.33333333333333,54.166666666666664,45.0,63.33333333333333,54.166666666666664,45.0,63.33333333333333
16600.0,54.0,7.852564102564105,0.0,4.1666666666666705,53.92628205128205,52.083333333333336,55.769230769230774,53.92628205128205,52.083333333333336,55.769230769230774,53.92628205128205,52.083333333333336,55.769230769230774
16700.0,50.0,-3.3484911120297625,0.0,-28.2051282051282,48.32575444398512,39.02439024390244,57.6271186440678,48.32575444398512,39.02439024390244,57.6271186440678,48.32575444398512,39.02439024390244,57.6271186440678
16800.0,48.0,-4.669887278582953,0.0,-13.043478260869579,47.66505636070853,43.47826086956522,51.85185185185185,47.66505636070853,43.47826086956522,51.85185185185185,47.66505636070853,43.47826086956522,51.85185185185185
16900.0,55.00000000000001,4.010238907849837,0.0,-18.421052631578934,52.00560211830098,40.0,64.0,52.01630201630202,40.54054054054054,63.49206349206349,51.99490662139219,39.473684210526315,64.51612903225806
17000.0,51.0,0.8097165991902842,0.0,-11.363636363636376,50.404942263805374,44.9438202247191,55.85585585585585,50.40404040404041,44.44444444444444,56.36363636363636,50.40584415584416,45.45454545454545,55.35714285714286
17100.0,51.0,-1.6597510373443998,0.0,-19.51219512195121,49.16993915105741,39.50617283950618,58.82352941176471,49.16666666666667,40.0,58.333333333333336,49.17321207110376,39.02439024390244,59.32203389830508
17200.0,57.99999999999999,10.865874363327656,0.0,-5.000000000000004,55.43293718166383,44.73684210526316,66.12903225806451,55.43293718166383,44.73684210526316,66.12903225806451,55.43293718166383,44.73684210526316,66.12903225806451
17300.0,55.00000000000001,4.010238907849837,0.0,-21.62162162162161,52.00560211830098,40.0,64.0,51.99490662139219,39.473684210526315,64.51612903225806,52.01630201630202,40.54054054054054,63.49206349206349
17400.0,49.0,-2.081665332265805,0.0,-4.081632653061228,48.95895857544837,47.422680412371136,50.48543689320388,48.958333333333336,47.91666666666667,50.0,48.959583833533415,46.93877551020408,50.98039215686274
17500.0,55.00000000000001,5.8577405857740645,0.0,-18.421052631578934,52.92953659170138,43.037974683544306,62.8099173553719,52.916666666666664,42.5,63.33333333333333,52.94241277847836,43.58974358974359,62.295081967213115
17600.0,55.00000000000001,5.8577405857740645,0.0,-12.499999999999984,52.92953659170138,43.037974683544306,62.8099173553719,52.94241277847836,43.58974358974359,62.295081967213115,52.916666666666664,42.5,63.33333333333333
17700.0,52.0,-2.960102960102968,0.0,-29.729729729729726,48.51994851994853,35.13513513513514,61.904761904761905,48.51994851994852,35.13513513513514,61.904761904761905,48.51994851994852,35.13513513513514,61.904761904761905
17800.0,56.99999999999999,10.041841004184086,0.0,-10.256410256410266,55.02205924482898,45.56962025316456,64.46280991735537,55.00000000000001,45.0,65.0,55.04413619167718,46.15384615384615,63.934426229508205
17900.0,38.0,-24.198717948717956,0.0,-44.18604651162789,37.90064102564102,35.41666666666667,40.38461538461539,37.90064102564102,35.41666666666667,40.38461538461539,37.90064102564102,35.41666666666667,40.38461538461539
18000.0,41.0,-16.877971473851026,-7.272727272727278,-40.476190476190474,41.35246207875664,37.89473684210526,43.80952380952381,41.44921718185468,33.9622641509434,48.93617021276596,41.256157635467986,42.857142857142854,39.6551724137931
18100.0,54.0,7.704654895666129,-9.523809523809506,0.0,53.85544247024322,51.06382978723404,56.60377358490566,53.84615384615385,50.0,57.692307692307686,53.864734299516904,52.17391304347826,55.55555555555556
18200.0,47.0,-12.765957446808523,-3.921568627450984,-32.5,43.57762017336485,29.333333333333332,57.60000000000001,43.40659340659341,31.428571428571427,55.38461538461539,43.75,27.500000000000004,60.0
18300.0,52.0,-11.368909512761004,5.8823529411764754,-37.142857142857146,44.196231479682844,22.58064516129032,65.21739130434783,43.784880771182145,25.925925925925924,61.64383561643836,44.61538461538461,20.0,69.23076923076923
18400.0,56.99999999999999,12.955465587044523,0.0,17.307692307692303,56.47907279230733,61.261261261261254,51.685393258426956,56.49350649350649,60.71428571428571,52.27272727272727,56.464646464646464,61.81818181818181,51.11111111111111
18500.0,54.0,5.582922824302157,0.0,-6.97674418604649,52.791461412151065,45.23809523809524,60.3448275862069,52.791461412151065,45.23809523809524,60.3448275862069,52.791461412151065,45.23809523809524,60.3448275862069
18600.0,46.0,-8.69565217391306,0.0,-17.391304347826093,45.652173913043484,41.30434782608695,50.0,45.652173913043484,41.30434782608695,50.0,45.652173913043484,41.30434782608695,50.0
18700.0,54.0,7.407407407407398,0.0,0.0,53.703703703703695,50.0,57.407407407407405,53.703703703703695,50.0,57.407407407407405,53.703703703703695,50.0,57.407407407407405
18800.0,41.0,-18.000000000000004,0.0,-25.531914893617035,40.99819920062076,40.40404040404041,41.58415841584158,40.99639855942377,40.816326530612244,41.17647058823529,41.0,40.0,42.0
18900.0,52.0,0.7854485324514314,0.0,-9.090909090909099,50.392724266225706,41.46341463414634,59.32203389830508,50.392724266225706,41.46341463414634,59.32203389830508,50.392724266225706,41.46341463414634,59.32203389830508
19000.0,59.0,15.56836902800659,0.0,0.0,57.78587044671738,50.602409638554214,64.95726495726495,57.758620689655174,50.0,65.51724137931035,57.81314592806945,51.21951219512195,64.40677966101694
19100.0,51.0,1.764234161988779,0.0,3.921568627450984,50.88229483582914,48.421052631578945,53.333333333333336,50.88317944600562,48.93617021276596,52.83018867924528,50.881410256410255,47.91666666666667,53.84615384615385
19200.0,56.99999999999999,10.788381742738576,0.0,-7.500000000000007,55.395385933299856,46.913580246913575,63.86554621848739,55.37412153782555,46.34146341463415,64.40677966101694,55.41666666666667,47.5,63.33333333333333
19300.0,60.0,13.194444444444436,0.0,-11.111111111111121,56.59722222222222,44.44444444444444,68.75,56.59722222222222,44.44444444444444,68.75,56.59722222222222,44.44444444444444,68.75
19400.0,55.00000000000001,4.010238907849837,0.0,-18.421052631578934,52.00560211830098,40.0,64.0,52.01630201630202,40.54054054054054,63.49206349206349,51.99490662139219,39.473684210526315,64.51612903225806
19500.0,56.00000000000001,1.960784313725497,0.0,-29.411764705882348,50.98039215686274,35.294117647058826,66.66666666666666,50.98039215686274,35.294117647058826,66.66666666666666,50.98039215686274,35.294117647058826,66.66666666666666
19600.0,56.99999999999999,7.247627264883512,0.0,-19.44444444444446,53.62471015443846,41.09589041095891,66.14173228346458,53.6036036036036,40.54054054054054,66.66666666666666,53.645833333333336,41.66666666666667,65.625
19700.0,40.0,-22.399020807833516,0.0,-39.53488372093021,38.80048959608323,30.23255813953488,47.368421052631575,38.80048959608323,30.23255813953488,47.368421052631575,38.80048959608323,30.23255813953488,47.368421052631575
19800.0,53.0,4.8582995951417045,0.0,-4.444444444444449,52.42965312115895,47.19101123595506,57.657657657657644,52.435064935064936,47.72727272727273,57.14285714285714,52.424242424242415,46.666666666666664,58.18181818181818
19900.0,55.00000000000001,9.565916398713844,0.0,13.461538461538472,54.78392824192449,57.943925233644855,51.61290322580645,54.790660225442835,57.407407407407405,52.17391304347826,54.777197912484944,58.490566037735846,51.06382978723404
20000.0,54.0,4.1666666666666705,0.0,-2.2222222222222245,52.083333333333336,42.5,61.66666666666667,52.083333333333336,42.5,61.66666666666667,52.083333333333336,42.5,61.66666666666667
20100.0,42.0,-16.04641856742697,0.0,-18.367346938775515,41.97679071628651,40.816326530612244,43.13725490196079,41.976790716286516,40.816326530612244,43.13725490196079,41.976790716286516,40.816326530612244,43.13725490196079
20200.0,56.00000000000001,5.61990561990562,0.0,-18.918918918918905,52.80995280995281,40.54054054054054,65.07936507936508,52.80995280995281,40.54054054054054,65.07936507936508,52.80995280995281,40.54054054054054,65.07936507936508
20300.0,44.0,-12.044817927170863,0.0,-5.66037735849056,43.977591036414566,45.09803921568628,42.857142857142854,43.977591036414566,45.09803921568628,42.857142857142854,43.977591036414566,45.09803921568628,42.857142857142854
20400.0,48.0,-8.333333333333341,0.0,-18.181818181818198,45.83333333333333,35.0,56.666666666666664,45.83333333333333,35.0,56.666666666666664,45.83333333333333,35.0,56.666666666666664
20500.0,51.0,-1.6597510373443998,0.0,-19.51219512195121,49.16993915105741,39.50617283950618,58.82352941176471,49.16666666666667,40.0,58.333333333333336,49.17321207110376,39.02439024390244,59.32203389830508
20600.0,49.0,-2.245388933440254,0.0,-8.51063829787235,48.87707925434771,46.31578947368421,51.42857142857144,48.87820512820513,45.83333333333333,51.92307692307693,48.87595343235648,46.808510638297875,50.943396226415096
20700.0,54.0,-4.0253279059249305,0.0,-39.3939393939394,47.987336047037545,30.303030303030305,65.67164179104478,47.987336047037545,30.303030303030305,65.67164179104478,47.987336047037545,30.303030303030305,65.67164179104478
20800.0,43.0,-22.950819672131146,0.0,-54.054054054054056,38.52160879171447,21.91780821917808,55.118110236220474,38.45486111111111,22.22222222222222,54.6875,38.58858858858859,21.62162162162162,55.55555555555556
20900.0,57.99999999999999,10.865874363327656,0.0,-10.526315789473694,55.43293718166383,44.73684210526316,66.12903225806451,55.43293718166383,44.73684210526316,66.12903225806451,55.43293718166383,44.73684210526316,66.12903225806451
21000.0,56.00000000000001,11.858974358974365,0.0,6.382978723404261,55.92948717948718,54.166666666666664,57.692307692307686,55.92948717948718,54.166666666666664,57.692307692307686,55.92948717948718,54.166666666666664,57.692307692307686
21100.0,55.00000000000001,9.927942353883124,0.0,4.255319148936175,54.9649665941556,53.608247422680414,56.310679611650485,54.961984793917566,53.06122448979592,56.86274509803921,54.96794871794872,54.166666666666664,55.769230769230774
21200.0,55.00000000000001,5.8577405857740645,0.0,-12.499999999999984,52.92953659170138,43.037974683544306,62.8099173553719,52.94241277847836,43.58974358974359,62.295081967213115,52.916666666666664,42.5,63.33333333333333
21300.0,51.0,-1.6597510373443998,0.0,-22.499999999999993,49.16993915105741,39.50617283950618,58.82352941176471,49.17321207110376,39.02439024390244,59.32203389830508,49.16666666666667,40.0,58.333333333333336
21400.0,59.0,7.98922800718132,0.0,-20.58823529411767,53.99571368234179,38.805970149253724,69.17293233082708,54.02532790592491,39.39393939393939,68.65671641791045,53.96613190730838,38.23529411764706,69.6969696969697
21500.0,57.99999999999999,12.49999999999999,0.0,-5.000000000000004,56.25,47.5,65.0,56.25,47.5,65.0,56.25,47.5,65.0
21600.0,53.0,1.6736401673640184,0.0,-20.5128205128205,50.837011083205,40.50632911392405,61.15702479338844,50.83333333333333,40.0,61.66666666666667,50.84068936527952,41.02564102564102,60.65573770491803
21700.0,51.0,-2.5104602510460277,0.0,-22.499999999999993,48.74448235160962,37.97468354430381,59.50413223140496,48.738965952080704,38.46153846153847,59.01639344262295,48.75,37.5,60.0
21800.0,53.0,-8.897126969416123,0.0,-51.61290322580642,45.55004641264235,25.396825396825395,65.69343065693431,45.588235294117645,25.0,66.17647058823529,45.51192145862552,25.806451612903224,65.21739130434783
21900.0,62.0,22.889610389610375,0.0,13.636363636363624,61.4448051948052,56.81818181818182,66.07142857142857,61.4448051948052,56.81818181818182,66.07142857142857,61.4448051948052,56.81818181818182,66.07142857142857
22000.0,60.0,9.543193125282658,0.0,-21.212121212121236,54.77159656264134,39.39393939393939,70.1492537313433,54.77159656264134,39.39393939393939,70.1492537313433,54.77159656264134,39.39393939393939,70.1492537313433
22100.0,43.0,-5.947955390334577,-3.636363636363639,-26.666666666666682,44.49020213459624,57.14285714285715,14.92537313432836,42.42424242424242,43.18181818181818,41.66666666666667,46.76767676767677,84.44444444444444,9.090909090909092
22200.0,55.00000000000001,-8.173076923076932,11.764705882352951,-18.421052631578934,44.810621590084835,15.09433962264151,69.38775510204081,43.333333333333336,26.666666666666668,60.0,46.39219015280136,10.526315789473683,82.25806451612904
22300.0,55.00000000000001,-5.932203389830482,4.255319148936175,-7.142857142857122,35.483870967741936,,70.96774193548387,28.350515463917525,0.0,56.70103092783505,47.41379310344828,0.0,94.82758620689656
22400.0,61.0,0.0,23.52941176470588,0.0,,,75.77639751552795,,,61.0,50.0,0.0,100.0
22500.0,65.0,9.326424870466303,22.222222222222218,0.0,56.14668102539051,25.53191489361702,77.12418300653594,58.52272727272727,50.0,67.04545454545455,53.956043956043956,17.142857142857142,90.76923076923077
22600.0,56.99999999999999,14.137380191693286,0.0,25.86206896551723,57.104210490235786,55.670103092783506,58.25242718446603,57.12560386473431,58.69565217391305,55.55555555555556,57.08283313325331,52.94117647058824,61.224489795918366
22700.0,56.00000000000001,0.0,18.518518518518523,4.347826086956526,,,71.7948717948718,,,56.00000000000001,50.0,0.0,100.0
22800.0,61.0,0.0,32.758620689655174,0.0,,,75.77639751552795,,,61.0,50.0,0.0,100.0
22900.0,63.0,0.0,26.0,0.0,,,77.30061349693253,,,63.0,50.0,0.0,100.0
23000.0,55.00000000000001,0.0,10.000000000000009,0.0,,,70.96774193548387,,,55.00000000000001,50.0,0.0,100.0
23100.0,59.0,0.0,16.32653061224489,0.0,,,74.21383647798743,,,59.0,50.0,0.0,100.0
23200.0,72.0,0.0,26.315789473684205,0.0,,,83.72093023255813,,,72.0,50.0,0.0,100.0
23300.0,64.0,0.0,16.27906976744187,0.0,,,78.04878048780488,,,64.0,50.0,0.0,100.0
23400.0,62.0,0.0,20.83333333333333,0.0,,,76.5432098765432,,,62.0,50.0,0.0,100.0
23500.0,59.0,0.0,2.3809523809523827,0.0,,,74.21383647798743,,,59.0,50.0,0.0,100.0
23600.0,56.99999999999999,0.0,32.81249999999999,0.0,,,72.61146496815287,,,56.99999999999999,50.0,0.0,100.0
23700.0,61.0,0.0,25.0,0.0,,,75.77639751552795,,,61.0,50.0,0.0,100.0
23800.0,60.0,0.0,31.034482758620683,0.0,,,74.99999999999999,,,60.0,50.0,0.0,100.0
23900.0,63.0,0.0,11.904761904761914,0.0,,,77.30061349693253,,,63.0,50.0,0.0,100.0
24000.0,59.0,0.0,12.765957446808498,0.0,,,74.21383647798743,,,59.0,50.0,0.0,100.0
24100.0,55.00000000000001,0.0,6.250000000000005,0.0,,,70.96774193548387,,,55.00000000000001,50.0,0.0,100.0
24200.0,56.00000000000001,0.0,21.428571428571434,0.0,,,71.7948717948718,,,56.00000000000001,50.0,0.0,100.0
24300.0,60.0,0.0,6.976744186046517,0.0,,,74.99999999999999,,,60.0,50.0,0.0,100.0
24400.0,63.0,0.0,13.953488372093034,0.0,,,77.30061349693253,,,63.0,50.0,0.0,100.0
24500.0,55.00000000000001,0.0,-7.142857142857122,0.0,,,70.96774193548387,,,55.00000000000001,50.0,0.0,100.0
24600.0,47.0,0.0,3.636363636363629,-26.190476190476186,,,63.94557823129251,,,47.0,50.0,0.0,100.0
24700.0,53.0,0.0,-4.444444444444449,6.000000000000005,,,69.28104575163398,,,53.0,50.0,0.0,100.0
24800.0,59.0,0.0,32.78688524590163,0.0,,,74.21383647798743,,,59.0,50.0,0.0,100.0
24900.0,59.0,0.0,4.651162790697678,0.0,,,74.21383647798743,,,59.0,50.0,0.0,100.0
25000.0,65.0,0.0,18.604651162790713,0.0,,,78.7878787878788,,,65.0,50.0,0.0,100.0
25100.0,55.00000000000001,0.0,10.000000000000009,0.0,,,70.96774193548387,,,55.00000000000001,50.0,0.0,100.0
25200.0,61.0,0.0,11.363636363636349,0.0,,,75.77639751552795,,,61.0,50.0,0.0,100.0
25300.0,56.00000000000001,0.0,4.347826086956526,0.0,,,71.7948717948718,,,56.00000000000001,50.0,0.0,100.0
25400.0,55.00000000000001,0.0,6.250000000000005,0.0,,,70.96774193548387,,,55.00000000000001,50.0,0.0,100.0
25500.0,50.0,-7.991360691144717,7.407407407407403,-11.111111111111121,43.93004741104852,13.793103448275861,64.78873239436619,41.82139699381079,30.76923076923077,52.87356321839081,46.26262626262626,8.88888888888889,83.63636363636363
25600.0,47.0,-5.409705648369132,-1.9230769230769247,-26.190476190476186,47.250618373030285,49.52380952380952,44.21052631578947,47.22562219502244,45.614035087719294,48.837209302325576,47.27564102564102,54.166666666666664,40.38461538461539
25700.0,56.00000000000001,-1.9935095039406183,-4.76190476190474,-4.76190476190474,35.89743589743589,,71.79487179487178,28.28282828282828,0.0,56.56565656565656,49.122807017543856,0.0,98.24561403508771
25800.0,59.0,-1.6865079365079156,10.86956521739129,-5.128205128205133,48.10814995451819,8.88888888888889,73.54838709677419,46.98581560283688,33.33333333333333,60.63829787234043,49.2854140395124,5.128205128205128,93.44262295081968
25900.0,39.0,-19.140625000000007,-24.489795918367346,-32.60869565217392,39.678650300046044,45.04504504504504,31.46067415730337,39.23076923076923,38.46153846153847,40.0,40.13687600644123,54.347826086956516,25.925925925925924
26000.0,60.0,13.79310344827585,16.66666666666666,0.0,57.007738607050726,44.44444444444445,68.75,57.35294117647059,50.0,64.70588235294117,56.666666666666664,40.0,73.33333333333333
26100.0,54.0,0.0,17.85714285714286,0.0,,,70.12987012987013,,,54.0,50.0,0.0,100.0
26200.0,50.0,-3.648424543946945,-4.1666666666666705,-8.695652173913052,48.02218163794165,32.43243243243243,60.31746031746032,47.817460317460316,42.857142857142854,52.77777777777778,48.22866344605475,26.08695652173913,70.37037037037037
26300.0,50.0,-5.70824524312897,-2.040816326530614,-11.111111111111121,46.724372775605254,26.47058823529412,62.121212121212125,46.18859401468097,39.130434782608695,53.246753246753244,47.27272727272728,20.0,74.54545454545455
26400.0,56.99999999999999,-8.366935483870968,20.370370370370356,-13.157894736842115,41.35534487122082,4.444444444444445,72.25806451612904,37.25038402457758,14.285714285714285,60.215053763440864,46.47707979626485,2.631578947368421,90.32258064516128
26500.0,55.00000000000001,-4.651162790697679,19.64285714285715,-12.499999999999984,46.979574098218166,18.181818181818183,68.96551724137932,46.07843137254902,33.33333333333333,58.82352941176471,47.91666666666667,12.5,83.33333333333334
26600.0,56.00000000000001,11.540008041817453,12.00000000000001,10.204081632653072,55.94846120307307,48.837209302325576,61.40350877192983,56.15615615615616,56.75675675675676,55.55555555555556,55.74229691876751,42.857142857142854,68.62745098039215
26700.0,56.00000000000001,11.147011308562202,0.0,12.00000000000001,55.57809330628803,51.11111111111111,60.0,55.60064935064935,52.27272727272727,58.92857142857143,55.55555555555556,50.0,61.111111111111114
26800.0,47.0,-7.5487012987013005,8.620689655172411,-17.777777777777796,46.20568262919523,39.08045977011494,53.09734513274337,46.15543613063249,41.46341463414634,50.847457627118644,46.256038647343,36.95652173913043,55.55555555555556
26900.0,49.0,-8.69565217391303,1.9230769230769247,-18.604651162790688,45.3850135835216,28.169014084507044,60.46511627906976,44.94047619047619,35.714285714285715,54.166666666666664,45.83843329253366,23.25581395348837,68.42105263157895
27000.0,54.0,-5.118829981718459,-9.523809523809506,-21.05263157894736,47.27391574852139,25.80645161290323,66.66666666666666,46.92982456140351,33.33333333333333,60.526315789473685,47.62308998302207,21.052631578947366,74.19354838709677
27100.0,59.0,13.647851727042958,16.32653061224489,6.8181818181818,57.213979361712894,43.83561643835616,67.71653543307087,57.86789703739679,55.172413793103445,60.56338028169014,56.574675324675326,36.36363636363637,76.78571428571429
27200.0,55.00000000000001,0.9683098591549452,0.0,-36.36363636363637,50.490564910612825,34.78260869565217,65.64885496183207,50.514258999532494,38.70967741935484,62.31884057971014,50.46689303904923,31.57894736842105,69.35483870967742
27300.0,56.00000000000001,-10.663983903420522,0.0,-29.411764705882348,44.01307275558772,15.384615384615383,70.27027027027027,42.81842818428184,22.22222222222222,63.41463414634146,45.27629233511586,11.76470588235294,78.78787878787878
27400.0,46.0,-11.340206185567009,5.263157894736846,-20.000000000000007,44.1988950276243,32.5,54.99999999999999,43.956043956043956,37.142857142857146,50.76923076923077,44.44444444444444,28.888888888888886,60.0
27500.0,50.0,-21.065375302663462,12.280701754385964,-42.85714285714287,38.58314659868841,10.714285714285714,65.27777777777777,36.88969258589512,14.285714285714285,59.49367088607595,40.43956043956044,8.571428571428571,72.3076923076923
27600.0,54.0,3.4019319613607713,4.1666666666666705,-6.97674418604649,51.741913119395036,39.473684210526315,62.903225806451616,51.83175033921302,45.45454545454545,58.2089552238806,51.65238678090576,34.883720930232556,68.42105263157895
27700.0,44.0,-13.085621970920847,-5.66037735849056,-21.739130434782616,43.45177664974619,37.77777777777778,49.09090909090909,43.425324675324674,38.63636363636363,48.214285714285715,43.47826086956522,36.95652173913043,50.0
27800.0,56.00000000000001,4.347826086956526,20.000000000000007,-9.99999999999998,52.23171889838557,37.142857142857146,66.15384615384615,52.38095238095239,43.333333333333336,61.42857142857143,52.083333333333336,32.5,71.66666666666667
27900.0,55.00000000000001,2.5974025974026,10.000000000000009,-12.499999999999984,51.32614895906272,36.61971830985916,65.11627906976743,51.40252454417953,41.935483870967744,60.86956521739131,51.24999999999999,32.5,70.0
28000.0,55.00000000000001,-1.994560290117842,10.000000000000009,-24.999999999999993,48.98826364311148,30.76923076923077,66.66666666666667,48.93152015541526,34.48275862068966,63.38028169014085,49.04513888888889,27.77777777777778,70.3125
28100.0,52.0,-7.86516853932585,9.433962264150951,-23.076923076923066,45.82232658252617,25.0,64.70588235294117,45.333333333333336,32.0,58.666666666666664,46.321984026902065,20.51282051282051,72.1311475409836
28200.0,54.0,7.963185274109655,-4.545454545454549,2.1276595744680873,53.98159263705482,53.06122448979592,54.90196078431373,53.98159263705482,53.06122448979592,54.90196078431373,53.98159263705482,53.06122448979592,54.90196078431373
28300.0,50.0,-0.28078620136381,3.8461538461538494,1.960784313725492,49.858572522268524,45.65217391304348,53.70370370370371,49.85720114239086,48.837209302325576,50.877192982456144,49.85994397759104,42.857142857142854,56.86274509803921
28400.0,50.0,-6.8376068376068435,9.090909090909088,-13.63636363636365,46.55051375327079,32.43243243243243,60.31746031746032,46.4349376114082,35.294117647058826,57.57575757575758,46.666666666666664,30.0,63.33333333333333
28500.0,50.0,-2.965403624382201,5.660377358490571,-13.63636363636365,48.5054506092693,39.02439024390244,57.627118644067785,48.47198641765704,42.10526315789473,54.83870967741935,48.538961038961034,36.36363636363637,60.71428571428571
28600.0,60.0,7.192575406032488,9.090909090909074,-14.285714285714299,53.668017843007284,35.48387096774193,71.01449275362319,53.93201420598681,40.74074074074074,67.12328767123287,53.40659340659341,31.428571428571427,75.38461538461539
28700.0,46.0,-21.896162528216685,-5.882352941176465,-54.28571428571429,38.99884873663994,18.18181818181818,59.70149253731344,38.66292660121552,19.35483870967742,57.971014492753625,39.34065934065934,17.142857142857142,61.53846153846154
28800.0,57.99999999999999,14.355628058727552,-5.000000000000004,4.5454545454545245,57.183878576556246,51.162790697674424,63.15789473684211,57.22495894909688,52.38095238095239,62.06896551724138,57.14285714285714,50.0,64.28571428571429
28900.0,51.0,-3.2013479359730397,-11.363636363636376,-22.499999999999993,48.389866927504436,36.36363636363637,60.162601626016254,48.35069444444444,38.88888888888889,57.8125,48.42910293509715,34.146341463414636,62.71186440677966
